cluster	ensembl_gene_id	counts	genes_num	genes_names
cl_572	ENSG00000141510 ENSG00000141646 ENSG00000147889	8	3	CDKN2A
cl_573	ENSG00000141736 ENSG00000146648 ENSG00000163235	8	3	ERBB2
cl_573	ENSG00000141736 ENSG00000146648 ENSG00000163235	8	3	EGFR
cl_573	ENSG00000141736 ENSG00000146648 ENSG00000163235	8	3	TGFA
cl_574	ENSG00000091831 ENSG00000142208 ENSG00000146648	8	3	ESR1
cl_574	ENSG00000091831 ENSG00000142208 ENSG00000146648	8	3	AKT1
cl_574	ENSG00000091831 ENSG00000142208 ENSG00000146648	8	3	EGFR
cl_575	ENSG00000082701 ENSG00000142208 ENSG00000168036 ENSG00000171862	8	4	GSK3B
cl_575	ENSG00000082701 ENSG00000142208 ENSG00000168036 ENSG00000171862	8	4	AKT1
cl_575	ENSG00000082701 ENSG00000142208 ENSG00000168036 ENSG00000171862	8	4	CTNNB1
cl_575	ENSG00000082701 ENSG00000142208 ENSG00000168036 ENSG00000171862	8	4	PTEN
cl_576	ENSG00000138798 ENSG00000146648 ENSG00000148773	8	3	EGF
cl_576	ENSG00000138798 ENSG00000146648 ENSG00000148773	8	3	EGFR
cl_576	ENSG00000138798 ENSG00000146648 ENSG00000148773	8	3	MKI67
cl_577	ENSG00000089685 ENSG00000141510 ENSG00000148773	8	3	BIRC5
cl_577	ENSG00000089685 ENSG00000141510 ENSG00000148773	8	3	TP53
cl_577	ENSG00000089685 ENSG00000141510 ENSG00000148773	8	3	MKI67
cl_578	ENSG00000089685 ENSG00000142208 ENSG00000146648	8	3	BIRC5
cl_578	ENSG00000089685 ENSG00000142208 ENSG00000146648	8	3	AKT1
cl_578	ENSG00000089685 ENSG00000142208 ENSG00000146648	8	3	EGFR
cl_579	ENSG00000136997 ENSG00000142208 ENSG00000171862	8	3	MYC
cl_579	ENSG00000136997 ENSG00000142208 ENSG00000171862	8	3	AKT1
cl_579	ENSG00000136997 ENSG00000142208 ENSG00000171862	8	3	PTEN
cl_580	ENSG00000110092 ENSG00000168036 ENSG00000171791	8	3	CCND1
cl_580	ENSG00000110092 ENSG00000168036 ENSG00000171791	8	3	CTNNB1
cl_580	ENSG00000110092 ENSG00000168036 ENSG00000171791	8	3	BCL2
cl_581	ENSG00000047936 ENSG00000105976 ENSG00000146648 ENSG00000171094	8	4	ROS1
cl_581	ENSG00000047936 ENSG00000105976 ENSG00000146648 ENSG00000171094	8	4	MET
cl_581	ENSG00000047936 ENSG00000105976 ENSG00000146648 ENSG00000171094	8	4	EGFR
cl_581	ENSG00000047936 ENSG00000105976 ENSG00000146648 ENSG00000171094	8	4	ALK
cl_582	ENSG00000100030 ENSG00000115415 ENSG00000168610	8	3	MAPK1
cl_582	ENSG00000100030 ENSG00000115415 ENSG00000168610	8	3	STAT1
cl_582	ENSG00000100030 ENSG00000115415 ENSG00000168610	8	3	STAT3
cl_583	ENSG00000112715 ENSG00000128052 ENSG00000138685	8	3	VEGFA
cl_583	ENSG00000112715 ENSG00000128052 ENSG00000138685	8	3	KDR
cl_583	ENSG00000112715 ENSG00000128052 ENSG00000138685	8	3	FGF2
cl_584	ENSG00000096968 ENSG00000125538 ENSG00000168610	8	3	JAK2
cl_584	ENSG00000096968 ENSG00000125538 ENSG00000168610	8	3	IL1B
cl_584	ENSG00000096968 ENSG00000125538 ENSG00000168610	8	3	STAT3
cl_585	ENSG00000082701 ENSG00000142208 ENSG00000168036 ENSG00000198793	8	4	GSK3B
cl_585	ENSG00000082701 ENSG00000142208 ENSG00000168036 ENSG00000198793	8	4	AKT1
cl_585	ENSG00000082701 ENSG00000142208 ENSG00000168036 ENSG00000198793	8	4	CTNNB1
cl_585	ENSG00000082701 ENSG00000142208 ENSG00000168036 ENSG00000198793	8	4	MTOR
cl_586	ENSG00000087088 ENSG00000142208 ENSG00000171862	8	3	BAX
cl_586	ENSG00000087088 ENSG00000142208 ENSG00000171862	8	3	AKT1
cl_586	ENSG00000087088 ENSG00000142208 ENSG00000171862	8	3	PTEN
cl_587	ENSG00000047936 ENSG00000105976 ENSG00000171094	8	3	ROS1
cl_587	ENSG00000047936 ENSG00000105976 ENSG00000171094	8	3	MET
cl_587	ENSG00000047936 ENSG00000105976 ENSG00000171094	8	3	ALK
cl_588	ENSG00000039068 ENSG00000135679 ENSG00000141510	8	3	CDH1
cl_588	ENSG00000039068 ENSG00000135679 ENSG00000141510	8	3	MDM2
cl_588	ENSG00000039068 ENSG00000135679 ENSG00000141510	8	3	TP53
cl_589	ENSG00000100030 ENSG00000133703 ENSG00000157764	8	3	MAPK1
cl_589	ENSG00000100030 ENSG00000133703 ENSG00000157764	8	3	KRAS
cl_589	ENSG00000100030 ENSG00000133703 ENSG00000157764	8	3	BRAF
cl_590	ENSG00000110092 ENSG00000135679 ENSG00000141510	8	3	CCND1
cl_590	ENSG00000110092 ENSG00000135679 ENSG00000141510	8	3	MDM2
cl_590	ENSG00000110092 ENSG00000135679 ENSG00000141510	8	3	TP53
cl_591	ENSG00000073756 ENSG00000110092 ENSG00000148773	8	3	PTGS2
cl_591	ENSG00000073756 ENSG00000110092 ENSG00000148773	8	3	CCND1
cl_591	ENSG00000073756 ENSG00000110092 ENSG00000148773	8	3	MKI67
cl_592	ENSG00000039068 ENSG00000141510 ENSG00000141736	8	3	CDH1
cl_592	ENSG00000039068 ENSG00000141510 ENSG00000141736	8	3	TP53
cl_592	ENSG00000039068 ENSG00000141510 ENSG00000141736	8	3	ERBB2
cl_593	ENSG00000136997 ENSG00000142208 ENSG00000168036	8	3	MYC
cl_593	ENSG00000136997 ENSG00000142208 ENSG00000168036	8	3	AKT1
cl_593	ENSG00000136997 ENSG00000142208 ENSG00000168036	8	3	CTNNB1
cl_594	ENSG00000110092 ENSG00000142208 ENSG00000171862	8	3	CCND1
cl_594	ENSG00000110092 ENSG00000142208 ENSG00000171862	8	3	AKT1
cl_594	ENSG00000110092 ENSG00000142208 ENSG00000171862	8	3	PTEN
cl_595	ENSG00000026025 ENSG00000039068 ENSG00000082701 ENSG00000142208 ENSG00000168036	8	5	VIM
cl_595	ENSG00000026025 ENSG00000039068 ENSG00000082701 ENSG00000142208 ENSG00000168036	8	5	CDH1
cl_595	ENSG00000026025 ENSG00000039068 ENSG00000082701 ENSG00000142208 ENSG00000168036	8	5	GSK3B
cl_595	ENSG00000026025 ENSG00000039068 ENSG00000082701 ENSG00000142208 ENSG00000168036	8	5	AKT1
cl_595	ENSG00000026025 ENSG00000039068 ENSG00000082701 ENSG00000142208 ENSG00000168036	8	5	CTNNB1
cl_596	ENSG00000091831 ENSG00000141736 ENSG00000168036	8	3	ESR1
cl_596	ENSG00000091831 ENSG00000141736 ENSG00000168036	8	3	ERBB2
cl_596	ENSG00000091831 ENSG00000141736 ENSG00000168036	8	3	CTNNB1
cl_597	ENSG00000089685 ENSG00000142208 ENSG00000171791	8	3	BIRC5
cl_597	ENSG00000089685 ENSG00000142208 ENSG00000171791	8	3	AKT1
cl_597	ENSG00000089685 ENSG00000142208 ENSG00000171791	8	3	BCL2
cl_598	ENSG00000091831 ENSG00000114737 ENSG00000141736	8	3	ESR1
cl_598	ENSG00000091831 ENSG00000114737 ENSG00000141736	8	3	CISH
cl_598	ENSG00000091831 ENSG00000114737 ENSG00000141736	8	3	ERBB2
cl_599	ENSG00000073756 ENSG00000107643 ENSG00000142208	8	3	PTGS2
cl_599	ENSG00000073756 ENSG00000107643 ENSG00000142208	8	3	MAPK8
cl_599	ENSG00000073756 ENSG00000107643 ENSG00000142208	8	3	AKT1
cl_600	ENSG00000142208 ENSG00000143799 ENSG00000146648	8	3	AKT1
cl_600	ENSG00000142208 ENSG00000143799 ENSG00000146648	8	3	PARP1
cl_600	ENSG00000142208 ENSG00000143799 ENSG00000146648	8	3	EGFR
cl_601	ENSG00000087088 ENSG00000142208 ENSG00000146648 ENSG00000171791	8	4	BAX
cl_601	ENSG00000087088 ENSG00000142208 ENSG00000146648 ENSG00000171791	8	4	AKT1
cl_601	ENSG00000087088 ENSG00000142208 ENSG00000146648 ENSG00000171791	8	4	EGFR
cl_601	ENSG00000087088 ENSG00000142208 ENSG00000146648 ENSG00000171791	8	4	BCL2
cl_602	ENSG00000110092 ENSG00000142208 ENSG00000171791	8	3	CCND1
cl_602	ENSG00000110092 ENSG00000142208 ENSG00000171791	8	3	AKT1
cl_602	ENSG00000110092 ENSG00000142208 ENSG00000171791	8	3	BCL2
cl_603	ENSG00000141736 ENSG00000146648 ENSG00000171791	8	3	ERBB2
cl_603	ENSG00000141736 ENSG00000146648 ENSG00000171791	8	3	EGFR
cl_603	ENSG00000141736 ENSG00000146648 ENSG00000171791	8	3	BCL2
cl_604	ENSG00000096968 ENSG00000115415 ENSG00000162434	8	3	JAK2
cl_604	ENSG00000096968 ENSG00000115415 ENSG00000162434	8	3	STAT1
cl_604	ENSG00000096968 ENSG00000115415 ENSG00000162434	8	3	JAK1
cl_605	ENSG00000133703 ENSG00000146648 ENSG00000174775 ENSG00000213281	8	4	KRAS
cl_605	ENSG00000133703 ENSG00000146648 ENSG00000174775 ENSG00000213281	8	4	EGFR
cl_605	ENSG00000133703 ENSG00000146648 ENSG00000174775 ENSG00000213281	8	4	HRAS
cl_605	ENSG00000133703 ENSG00000146648 ENSG00000174775 ENSG00000213281	8	4	NRAS
cl_606	ENSG00000073756 ENSG00000138798 ENSG00000146648	8	3	PTGS2
cl_606	ENSG00000073756 ENSG00000138798 ENSG00000146648	8	3	EGF
cl_606	ENSG00000073756 ENSG00000138798 ENSG00000146648	8	3	EGFR
cl_607	ENSG00000073756 ENSG00000100030 ENSG00000125538	8	3	PTGS2
cl_607	ENSG00000073756 ENSG00000100030 ENSG00000125538	8	3	MAPK1
cl_607	ENSG00000073756 ENSG00000100030 ENSG00000125538	8	3	IL1B
cl_608	ENSG00000019991 ENSG00000100644 ENSG00000105976	8	3	HGF
cl_608	ENSG00000019991 ENSG00000100644 ENSG00000105976	8	3	HIF1A
cl_608	ENSG00000019991 ENSG00000100644 ENSG00000105976	8	3	MET
cl_609	ENSG00000143384 ENSG00000168610 ENSG00000171552	8	3	MCL1
cl_609	ENSG00000143384 ENSG00000168610 ENSG00000171552	8	3	STAT3
cl_609	ENSG00000143384 ENSG00000168610 ENSG00000171552	8	3	BCL2L1
cl_610	ENSG00000007062 ENSG00000142208 ENSG00000198793	7	3	PROM1
cl_610	ENSG00000007062 ENSG00000142208 ENSG00000198793	7	3	AKT1
cl_610	ENSG00000007062 ENSG00000142208 ENSG00000198793	7	3	MTOR
cl_611	ENSG00000100030 ENSG00000142208 ENSG00000168036	7	3	MAPK1
cl_611	ENSG00000100030 ENSG00000142208 ENSG00000168036	7	3	AKT1
cl_611	ENSG00000100030 ENSG00000142208 ENSG00000168036	7	3	CTNNB1
cl_612	ENSG00000089685 ENSG00000101966 ENSG00000141510	7	3	BIRC5
cl_612	ENSG00000089685 ENSG00000101966 ENSG00000141510	7	3	XIAP
cl_612	ENSG00000089685 ENSG00000101966 ENSG00000141510	7	3	TP53
cl_613	ENSG00000073756 ENSG00000143799 ENSG00000171791	7	3	PTGS2
cl_613	ENSG00000073756 ENSG00000143799 ENSG00000171791	7	3	PARP1
cl_613	ENSG00000073756 ENSG00000143799 ENSG00000171791	7	3	BCL2
cl_614	ENSG00000100030 ENSG00000140443 ENSG00000142208	7	3	MAPK1
cl_614	ENSG00000100030 ENSG00000140443 ENSG00000142208	7	3	IGF1R
cl_614	ENSG00000100030 ENSG00000140443 ENSG00000142208	7	3	AKT1
cl_615	ENSG00000017427 ENSG00000091831 ENSG00000142208	7	3	IGF1
cl_615	ENSG00000017427 ENSG00000091831 ENSG00000142208	7	3	ESR1
cl_615	ENSG00000017427 ENSG00000091831 ENSG00000142208	7	3	AKT1
cl_616	ENSG00000087088 ENSG00000136997 ENSG00000141510	7	3	BAX
cl_616	ENSG00000087088 ENSG00000136997 ENSG00000141510	7	3	MYC
cl_616	ENSG00000087088 ENSG00000136997 ENSG00000141510	7	3	TP53
cl_617	ENSG00000121879 ENSG00000141510 ENSG00000171862	7	3	PIK3CA
cl_617	ENSG00000121879 ENSG00000141510 ENSG00000171862	7	3	TP53
cl_617	ENSG00000121879 ENSG00000141510 ENSG00000171862	7	3	PTEN
cl_618	ENSG00000111276 ENSG00000124762 ENSG00000136997	7	3	CDKN1B
cl_618	ENSG00000111276 ENSG00000124762 ENSG00000136997	7	3	CDKN1A
cl_618	ENSG00000111276 ENSG00000124762 ENSG00000136997	7	3	MYC
cl_619	ENSG00000091831 ENSG00000121879 ENSG00000141736	7	3	ESR1
cl_619	ENSG00000091831 ENSG00000121879 ENSG00000141736	7	3	PIK3CA
cl_619	ENSG00000091831 ENSG00000121879 ENSG00000141736	7	3	ERBB2
cl_620	ENSG00000110092 ENSG00000136997 ENSG00000148773 ENSG00000168036	7	4	CCND1
cl_620	ENSG00000110092 ENSG00000136997 ENSG00000148773 ENSG00000168036	7	4	MYC
cl_620	ENSG00000110092 ENSG00000136997 ENSG00000148773 ENSG00000168036	7	4	MKI67
cl_620	ENSG00000110092 ENSG00000136997 ENSG00000148773 ENSG00000168036	7	4	CTNNB1
cl_621	ENSG00000110092 ENSG00000148773 ENSG00000171791	7	3	CCND1
cl_621	ENSG00000110092 ENSG00000148773 ENSG00000171791	7	3	MKI67
cl_621	ENSG00000110092 ENSG00000148773 ENSG00000171791	7	3	BCL2
cl_622	ENSG00000089685 ENSG00000143799 ENSG00000171791	7	3	BIRC5
cl_622	ENSG00000089685 ENSG00000143799 ENSG00000171791	7	3	PARP1
cl_622	ENSG00000089685 ENSG00000143799 ENSG00000171791	7	3	BCL2
cl_623	ENSG00000100644 ENSG00000141510 ENSG00000148773	7	3	HIF1A
cl_623	ENSG00000100644 ENSG00000141510 ENSG00000148773	7	3	TP53
cl_623	ENSG00000100644 ENSG00000141510 ENSG00000148773	7	3	MKI67
cl_624	ENSG00000100030 ENSG00000141736 ENSG00000142208 ENSG00000146648	7	4	MAPK1
cl_624	ENSG00000100030 ENSG00000141736 ENSG00000142208 ENSG00000146648	7	4	ERBB2
cl_624	ENSG00000100030 ENSG00000141736 ENSG00000142208 ENSG00000146648	7	4	AKT1
cl_624	ENSG00000100030 ENSG00000141736 ENSG00000142208 ENSG00000146648	7	4	EGFR
cl_625	ENSG00000085563 ENSG00000087088 ENSG00000141510 ENSG00000171791	7	4	ABCB1
cl_625	ENSG00000085563 ENSG00000087088 ENSG00000141510 ENSG00000171791	7	4	BAX
cl_625	ENSG00000085563 ENSG00000087088 ENSG00000141510 ENSG00000171791	7	4	TP53
cl_625	ENSG00000085563 ENSG00000087088 ENSG00000141510 ENSG00000171791	7	4	BCL2
cl_626	ENSG00000089685 ENSG00000141510 ENSG00000143799	7	3	BIRC5
cl_626	ENSG00000089685 ENSG00000141510 ENSG00000143799	7	3	TP53
cl_626	ENSG00000089685 ENSG00000141510 ENSG00000143799	7	3	PARP1
cl_627	ENSG00000039068 ENSG00000141736 ENSG00000146648	7	3	CDH1
cl_627	ENSG00000039068 ENSG00000141736 ENSG00000146648	7	3	ERBB2
cl_627	ENSG00000039068 ENSG00000141736 ENSG00000146648	7	3	EGFR
cl_628	ENSG00000091831 ENSG00000146648 ENSG00000148773	7	3	ESR1
cl_628	ENSG00000091831 ENSG00000146648 ENSG00000148773	7	3	EGFR
cl_628	ENSG00000091831 ENSG00000146648 ENSG00000148773	7	3	MKI67
cl_629	ENSG00000091831 ENSG00000110092 ENSG00000141510	7	3	ESR1
cl_629	ENSG00000091831 ENSG00000110092 ENSG00000141510	7	3	CCND1
cl_629	ENSG00000091831 ENSG00000110092 ENSG00000141510	7	3	TP53
cl_630	ENSG00000135679 ENSG00000139687 ENSG00000141510 ENSG00000147889	7	4	MDM2
cl_630	ENSG00000135679 ENSG00000139687 ENSG00000141510 ENSG00000147889	7	4	RB1
cl_630	ENSG00000135679 ENSG00000139687 ENSG00000141510 ENSG00000147889	7	4	TP53
cl_630	ENSG00000135679 ENSG00000139687 ENSG00000141510 ENSG00000147889	7	4	CDKN2A
cl_631	ENSG00000125538 ENSG00000142208 ENSG00000198793	7	3	IL1B
cl_631	ENSG00000125538 ENSG00000142208 ENSG00000198793	7	3	AKT1
cl_631	ENSG00000125538 ENSG00000142208 ENSG00000198793	7	3	MTOR
cl_632	ENSG00000121879 ENSG00000133703 ENSG00000141736 ENSG00000146648 ENSG00000157764 ENSG00000213281	7	6	PIK3CA
cl_632	ENSG00000121879 ENSG00000133703 ENSG00000141736 ENSG00000146648 ENSG00000157764 ENSG00000213281	7	6	KRAS
cl_632	ENSG00000121879 ENSG00000133703 ENSG00000141736 ENSG00000146648 ENSG00000157764 ENSG00000213281	7	6	ERBB2
cl_632	ENSG00000121879 ENSG00000133703 ENSG00000141736 ENSG00000146648 ENSG00000157764 ENSG00000213281	7	6	EGFR
cl_632	ENSG00000121879 ENSG00000133703 ENSG00000141736 ENSG00000146648 ENSG00000157764 ENSG00000213281	7	6	BRAF
cl_632	ENSG00000121879 ENSG00000133703 ENSG00000141736 ENSG00000146648 ENSG00000157764 ENSG00000213281	7	6	NRAS
cl_633	ENSG00000087088 ENSG00000171791 ENSG00000176171	7	3	BAX
cl_633	ENSG00000087088 ENSG00000171791 ENSG00000176171	7	3	BCL2
cl_633	ENSG00000087088 ENSG00000171791 ENSG00000176171	7	3	BNIP3
cl_634	ENSG00000133703 ENSG00000142208 ENSG00000146648 ENSG00000198793	7	4	KRAS
cl_634	ENSG00000133703 ENSG00000142208 ENSG00000146648 ENSG00000198793	7	4	AKT1
cl_634	ENSG00000133703 ENSG00000142208 ENSG00000146648 ENSG00000198793	7	4	EGFR
cl_634	ENSG00000133703 ENSG00000142208 ENSG00000146648 ENSG00000198793	7	4	MTOR
cl_635	ENSG00000019991 ENSG00000100030 ENSG00000105976	7	3	HGF
cl_635	ENSG00000019991 ENSG00000100030 ENSG00000105976	7	3	MAPK1
cl_635	ENSG00000019991 ENSG00000100030 ENSG00000105976	7	3	MET
cl_636	ENSG00000087088 ENSG00000096717 ENSG00000171791	7	3	BAX
cl_636	ENSG00000087088 ENSG00000096717 ENSG00000171791	7	3	SIRT1
cl_636	ENSG00000087088 ENSG00000096717 ENSG00000171791	7	3	BCL2
cl_637	ENSG00000118777 ENSG00000142208 ENSG00000146648	7	3	ABCG2
cl_637	ENSG00000118777 ENSG00000142208 ENSG00000146648	7	3	AKT1
cl_637	ENSG00000118777 ENSG00000142208 ENSG00000146648	7	3	EGFR
cl_638	ENSG00000133703 ENSG00000141510 ENSG00000170430	7	3	KRAS
cl_638	ENSG00000133703 ENSG00000141510 ENSG00000170430	7	3	TP53
cl_638	ENSG00000133703 ENSG00000141510 ENSG00000170430	7	3	MGMT
cl_639	ENSG00000073756 ENSG00000087088 ENSG00000141510	7	3	PTGS2
cl_639	ENSG00000073756 ENSG00000087088 ENSG00000141510	7	3	BAX
cl_639	ENSG00000073756 ENSG00000087088 ENSG00000141510	7	3	TP53
cl_640	ENSG00000100644 ENSG00000141510 ENSG00000198793	7	3	HIF1A
cl_640	ENSG00000100644 ENSG00000141510 ENSG00000198793	7	3	TP53
cl_640	ENSG00000100644 ENSG00000141510 ENSG00000198793	7	3	MTOR
cl_641	ENSG00000089685 ENSG00000141736 ENSG00000146648	7	3	BIRC5
cl_641	ENSG00000089685 ENSG00000141736 ENSG00000146648	7	3	ERBB2
cl_641	ENSG00000089685 ENSG00000141736 ENSG00000146648	7	3	EGFR
cl_642	ENSG00000096717 ENSG00000135679 ENSG00000141510	7	3	SIRT1
cl_642	ENSG00000096717 ENSG00000135679 ENSG00000141510	7	3	MDM2
cl_642	ENSG00000096717 ENSG00000135679 ENSG00000141510	7	3	TP53
cl_643	ENSG00000100030 ENSG00000107643 ENSG00000146648	7	3	MAPK1
cl_643	ENSG00000100030 ENSG00000107643 ENSG00000146648	7	3	MAPK8
cl_643	ENSG00000100030 ENSG00000107643 ENSG00000146648	7	3	EGFR
cl_644	ENSG00000111276 ENSG00000124762 ENSG00000142208	7	3	CDKN1B
cl_644	ENSG00000111276 ENSG00000124762 ENSG00000142208	7	3	CDKN1A
cl_644	ENSG00000111276 ENSG00000124762 ENSG00000142208	7	3	AKT1
cl_645	ENSG00000026025 ENSG00000039068 ENSG00000107643	7	3	VIM
cl_645	ENSG00000026025 ENSG00000039068 ENSG00000107643	7	3	CDH1
cl_645	ENSG00000026025 ENSG00000039068 ENSG00000107643	7	3	MAPK8
cl_646	ENSG00000100644 ENSG00000120217 ENSG00000188389	7	3	HIF1A
cl_646	ENSG00000100644 ENSG00000120217 ENSG00000188389	7	3	CD274
cl_646	ENSG00000100644 ENSG00000120217 ENSG00000188389	7	3	PDCD1
cl_647	ENSG00000091831 ENSG00000111276 ENSG00000141736	7	3	ESR1
cl_647	ENSG00000091831 ENSG00000111276 ENSG00000141736	7	3	CDKN1B
cl_647	ENSG00000091831 ENSG00000111276 ENSG00000141736	7	3	ERBB2
cl_648	ENSG00000120217 ENSG00000188389 ENSG00000198793	7	3	CD274
cl_648	ENSG00000120217 ENSG00000188389 ENSG00000198793	7	3	PDCD1
cl_648	ENSG00000120217 ENSG00000188389 ENSG00000198793	7	3	MTOR
cl_649	ENSG00000105810 ENSG00000110092 ENSG00000111276 ENSG00000124762 ENSG00000135446	7	5	CDK6
cl_649	ENSG00000105810 ENSG00000110092 ENSG00000111276 ENSG00000124762 ENSG00000135446	7	5	CCND1
cl_649	ENSG00000105810 ENSG00000110092 ENSG00000111276 ENSG00000124762 ENSG00000135446	7	5	CDKN1B
cl_649	ENSG00000105810 ENSG00000110092 ENSG00000111276 ENSG00000124762 ENSG00000135446	7	5	CDKN1A
cl_649	ENSG00000105810 ENSG00000110092 ENSG00000111276 ENSG00000124762 ENSG00000135446	7	5	CDK4
cl_650	ENSG00000141510 ENSG00000146648 ENSG00000147889	7	3	TP53
cl_650	ENSG00000141510 ENSG00000146648 ENSG00000147889	7	3	EGFR
cl_650	ENSG00000141510 ENSG00000146648 ENSG00000147889	7	3	CDKN2A
cl_651	ENSG00000087088 ENSG00000142208 ENSG00000171791 ENSG00000171862	7	4	BAX
cl_651	ENSG00000087088 ENSG00000142208 ENSG00000171791 ENSG00000171862	7	4	AKT1
cl_651	ENSG00000087088 ENSG00000142208 ENSG00000171791 ENSG00000171862	7	4	BCL2
cl_651	ENSG00000087088 ENSG00000142208 ENSG00000171791 ENSG00000171862	7	4	PTEN
cl_652	ENSG00000110092 ENSG00000136997 ENSG00000141736 ENSG00000146648	7	4	CCND1
cl_652	ENSG00000110092 ENSG00000136997 ENSG00000141736 ENSG00000146648	7	4	MYC
cl_652	ENSG00000110092 ENSG00000136997 ENSG00000141736 ENSG00000146648	7	4	ERBB2
cl_652	ENSG00000110092 ENSG00000136997 ENSG00000141736 ENSG00000146648	7	4	EGFR
cl_653	ENSG00000128052 ENSG00000157764 ENSG00000165731	7	3	KDR
cl_653	ENSG00000128052 ENSG00000157764 ENSG00000165731	7	3	BRAF
cl_653	ENSG00000128052 ENSG00000157764 ENSG00000165731	7	3	RET
cl_654	ENSG00000136997 ENSG00000141510 ENSG00000168036	7	3	MYC
cl_654	ENSG00000136997 ENSG00000141510 ENSG00000168036	7	3	TP53
cl_654	ENSG00000136997 ENSG00000141510 ENSG00000168036	7	3	CTNNB1
cl_655	ENSG00000044574 ENSG00000100219 ENSG00000172071	7	3	HSPA5
cl_655	ENSG00000044574 ENSG00000100219 ENSG00000172071	7	3	XBP1
cl_655	ENSG00000044574 ENSG00000100219 ENSG00000172071	7	3	EIF2AK3
cl_656	ENSG00000100030 ENSG00000133703 ENSG00000146648	7	3	MAPK1
cl_656	ENSG00000100030 ENSG00000133703 ENSG00000146648	7	3	KRAS
cl_656	ENSG00000100030 ENSG00000133703 ENSG00000146648	7	3	EGFR
cl_657	ENSG00000133703 ENSG00000141510 ENSG00000174775	7	3	KRAS
cl_657	ENSG00000133703 ENSG00000141510 ENSG00000174775	7	3	TP53
cl_657	ENSG00000133703 ENSG00000141510 ENSG00000174775	7	3	HRAS
cl_658	ENSG00000124762 ENSG00000139687 ENSG00000141510	7	3	CDKN1A
cl_658	ENSG00000124762 ENSG00000139687 ENSG00000141510	7	3	RB1
cl_658	ENSG00000124762 ENSG00000139687 ENSG00000141510	7	3	TP53
cl_659	ENSG00000068078 ENSG00000121879 ENSG00000141510	7	3	FGFR3
cl_659	ENSG00000068078 ENSG00000121879 ENSG00000141510	7	3	PIK3CA
cl_659	ENSG00000068078 ENSG00000121879 ENSG00000141510	7	3	TP53
cl_660	ENSG00000091831 ENSG00000100030 ENSG00000126934	7	3	ESR1
cl_660	ENSG00000091831 ENSG00000100030 ENSG00000126934	7	3	MAPK1
cl_660	ENSG00000091831 ENSG00000100030 ENSG00000126934	7	3	MAP2K2
cl_661	ENSG00000118777 ENSG00000141736 ENSG00000146648	7	3	ABCG2
cl_661	ENSG00000118777 ENSG00000141736 ENSG00000146648	7	3	ERBB2
cl_661	ENSG00000118777 ENSG00000141736 ENSG00000146648	7	3	EGFR
cl_662	ENSG00000073756 ENSG00000146648 ENSG00000197122	7	3	PTGS2
cl_662	ENSG00000073756 ENSG00000146648 ENSG00000197122	7	3	EGFR
cl_662	ENSG00000073756 ENSG00000146648 ENSG00000197122	7	3	SRC
cl_663	ENSG00000141510 ENSG00000187840 ENSG00000198793	7	3	TP53
cl_663	ENSG00000141510 ENSG00000187840 ENSG00000198793	7	3	EIF4EBP1
cl_663	ENSG00000141510 ENSG00000187840 ENSG00000198793	7	3	MTOR
cl_664	ENSG00000110092 ENSG00000171552 ENSG00000171791	7	3	CCND1
cl_664	ENSG00000110092 ENSG00000171552 ENSG00000171791	7	3	BCL2L1
cl_664	ENSG00000110092 ENSG00000171552 ENSG00000171791	7	3	BCL2
cl_665	ENSG00000026025 ENSG00000039068 ENSG00000198793	7	3	VIM
cl_665	ENSG00000026025 ENSG00000039068 ENSG00000198793	7	3	CDH1
cl_665	ENSG00000026025 ENSG00000039068 ENSG00000198793	7	3	MTOR
cl_666	ENSG00000136997 ENSG00000141736 ENSG00000148773	7	3	MYC
cl_666	ENSG00000136997 ENSG00000141736 ENSG00000148773	7	3	ERBB2
cl_666	ENSG00000136997 ENSG00000141736 ENSG00000148773	7	3	MKI67
cl_667	ENSG00000091831 ENSG00000110092 ENSG00000168036	7	3	ESR1
cl_667	ENSG00000091831 ENSG00000110092 ENSG00000168036	7	3	CCND1
cl_667	ENSG00000091831 ENSG00000110092 ENSG00000168036	7	3	CTNNB1
cl_668	ENSG00000133703 ENSG00000139515 ENSG00000141510	7	3	KRAS
cl_668	ENSG00000133703 ENSG00000139515 ENSG00000141510	7	3	PDX1
cl_668	ENSG00000133703 ENSG00000139515 ENSG00000141510	7	3	TP53
cl_669	ENSG00000138798 ENSG00000142208 ENSG00000198793	7	3	EGF
cl_669	ENSG00000138798 ENSG00000142208 ENSG00000198793	7	3	AKT1
cl_669	ENSG00000138798 ENSG00000142208 ENSG00000198793	7	3	MTOR
cl_670	ENSG00000111276 ENSG00000124762 ENSG00000143799	7	3	CDKN1B
cl_670	ENSG00000111276 ENSG00000124762 ENSG00000143799	7	3	CDKN1A
cl_670	ENSG00000111276 ENSG00000124762 ENSG00000143799	7	3	PARP1
cl_671	ENSG00000110092 ENSG00000135446 ENSG00000143799	7	3	CCND1
cl_671	ENSG00000110092 ENSG00000135446 ENSG00000143799	7	3	CDK4
cl_671	ENSG00000110092 ENSG00000135446 ENSG00000143799	7	3	PARP1
cl_672	ENSG00000026025 ENSG00000039068 ENSG00000087088 ENSG00000171791	7	4	VIM
cl_672	ENSG00000026025 ENSG00000039068 ENSG00000087088 ENSG00000171791	7	4	CDH1
